code_commune;annee;prix_m2;surface_reelle_bati;nb_ventes
58218;2022;873.8413435204124;82.08510638297872;149
58219;2022;1256.2108188995792;92.8;61
58220;2022;1377.0706520631286;64.2;41
58221;2022;902.623795484877;73.18181818181819;44
58222;2022;1362.2566203211363;77.33333333333333;14
58223;2022;546.2551498937994;303.42857142857144;31
58224;2022;694.3778587107138;80.4;14
58225;2022;889.7046432863082;102.6153846153846;49
58226;2022;1993.9984819459703;926.5454545454544;45
58227;2022;1552.5611168161863;80.52631578947368;135
58228;2022;1433.487164316188;81.25;44
58229;2022;1219.879534648709;53.91666666666666;35
58230;2022;883.5119047619047;69.33333333333333;16
58231;2022;1042.00571921471;98.46153846153848;40
58232;2022;1479.3660045587342;99.6875;157
58233;2022;920.0928381962864;113.0;23
58234;2022;729.6176046176046;63.0;18
58235;2022;1504.8632218844984;103.5;24
58236;2022;1428.9329117943107;66.66666666666667;35
58237;2022;879.7558655675333;460.5;16
58238;2022;1529.6490992127094;353.6279069767442;89
58239;2022;892.2955680811493;79.5;21
58240;2022;866.025641025641;68.0;18
58241;2022;1891.541031778273;112.25;103
58242;2022;889.5168625409678;67.6;47
58243;2022;1850.0;40.0;24
58244;2022;805.6423384168482;89.5;47
58245;2022;1030.2302858990276;83.77777777777777;33
58246;2022;1723.80489616955;838.0175438596491;127
58247;2022;2225.1564654750346;85.625;34
58248;2022;708.3183130461923;76.25;11
58249;2022;1585.415901467203;142.33333333333334;49
58250;2022;1246.8644471242756;163.91304347826087;125
58251;2022;899.496262675839;95.625;65
58252;2022;525.1923076923076;72.5;28
58253;2022;925.563966470387;96.5;21
58254;2022;2356.3013048147686;71.63636363636364;69
58255;2022;1204.002474407313;110.4;74
58256;2022;1314.6661623316677;79.42857142857143;57
58257;2022;957.4468085106384;47.0;13
58258;2022;971.1473317173076;82.4;28
58259;2022;611.1111111111111;90.0;15
58260;2022;1442.0918906967315;92.08108108108108;104
58261;2022;1140.7551010721838;131.875;77
58262;2022;4995.098180340886;75.86666666666666;120
58263;2022;347.5570556091289;112.0;8
58264;2022;1236.660197638885;91.80645161290325;183
58265;2022;815.0;200.0;14
58266;2022;545.1184991695856;92.28571428571428;33
58267;2022;953.7567541225718;120.76315789473684;103
58268;2022;970.4828982643552;86.66666666666667;38
58269;2022;1204.0448982441524;92.13636363636364;110
58270;2022;1495.5494908728283;92.84615384615384;51
58271;2022;912.5;72.0;13
58272;2022;695.234920883134;88.6;34
58273;2022;1994.2318501257705;170.22727272727272;61
58274;2022;914.9889220631368;84.0;33
58275;2022;625.3276553708253;68.625;54
58276;2022;943.5216754938748;91.21428571428572;112
58277;2022;1565.195700026196;67.42857142857143;30
58278;2022;2277.017198354601;198.0;64
58279;2022;770.7315220862575;117.75;16
58280;2022;1144.8140035289812;256.94117647058823;74
58281;2022;1146.1527444854764;113.88888888888889;87
58282;2022;1162.2669319305446;93.83333333333331;36
58283;2022;688.2761437908497;77.0;27
58284;2022;1413.0777352262278;89.33333333333333;47
58285;2022;825.8730315820027;118.66666666666669;50
58286;2022;900.4842055070018;111.21739130434784;79
58287;2022;7264.408723682023;160.22222222222223;71
58288;2022;1241.9127906976744;108.0;10
58289;2022;1021.918522722288;87.0;19
58290;2022;;;1
58291;2022;896.2967290753666;78.8;61
58292;2022;1193.9902367214129;76.88888888888889;51
58293;2022;1078.1026635961068;80.42857142857143;33
58294;2022;4450.919913419913;75.0;34
58295;2022;1258.449526912439;174.96153846153845;218
58296;2022;2385.654367770117;111.85714285714286;43
58297;2022;707.7936780522102;95.9;24
58298;2022;1264.2763034067382;141.0;10
58299;2022;1874.4771174170155;91.33333333333331;22
58300;2022;1768.7902704596306;213.35294117647055;97
58301;2022;705.3710367116478;82.53333333333333;80
58302;2022;1156.25192831806;93.94444444444444;67
58303;2022;1532.2360526431055;171.96753246753246;339
58304;2022;835.0705358543414;78.88888888888889;218
58305;2022;830.5369140663258;65.6;26
58306;2022;2092.3673904211964;82.77777777777777;125
58307;2022;789.6967429730058;114.16666666666669;34
58308;2022;1618.7074853438644;69.0;39
58309;2022;1383.9146916873665;79.6875;178
58310;2022;;;2
58311;2022;782.1566008366382;74.375;28
58312;2022;814.9006069007096;103.33333333333331;64
58313;2022;729.642072699971;92.16666666666669;52
59001;2022;1959.7229071537868;121.66666666666669;26
59002;2022;2054.7761661300647;90.23684210526316;151
59003;2022;1886.396644701036;117.375;26
59004;2022;2708.994271571049;117.27777777777776;66
59005;2022;3091.131885625881;96.25641025641026;116
59006;2022;;;11
59007;2022;1932.536277967708;90.53333333333332;49
59008;2022;1377.7414997225164;115.9103448275862;382
59009;2022;91733.05280240436;107.73404255319149;2485
59010;2022;1088.888888888889;90.0;10
59011;2022;3549.4470293869176;102.27631578947368;300
59012;2022;960.4217499293608;108.3125;152
59013;2022;3805.672319898915;93.51282051282053;73
59014;2022;3617.0839133612335;139.17482517482517;532
59015;2022;1943.5445663694536;94.1923076923077;125
59016;2022;2115.2219667562035;161.75;77
59017;2022;3365.785904962044;96.5407209612817;1688
59018;2022;1608.117490598679;141.6;50
59019;2022;2682.8766337038205;121.2;37
59021;2022;986.5166934694928;96.0909090909091;51
59022;2022;2898.243693056555;132.64102564102564;100
59023;2022;1443.4182145775244;156.33333333333334;42
59024;2022;6220.217200320169;99.8;178
59025;2022;2582.7893099560906;160.725;87
59026;2022;1691.44784301501;94.1818181818182;55
59027;2022;2052.354641118876;114.19444444444444;101
59028;2022;1875.2711731573493;79.29850746268657;199
59029;2022;2674.222192595824;109.8;114
59031;2022;;;5
59032;2022;3009.1670640293005;138.12264150943398;178
59033;2022;2280.2730409719284;97.02985074626864;304
59034;2022;24068.257220975927;157.0;134
59035;2022;1788.287964974969;90.0;127
59036;2022;2554.986417602279;113.20652173913044;319
59037;2022;1242.0892848562976;89.42307692307692;169
59038;2022;1838.722488811312;98.35714285714286;94
59039;2022;1736.8332779475106;127.44444444444444;19
59041;2022;1369.5278870379575;114.34285714285714;98
59042;2022;2918.8428729398024;114.3076923076923;103
59043;2022;2919.2524895279835;102.91228070175438;587
59044;2022;5217.068849509416;85.25531914893617;200
59045;2022;1000.0;70.0;37
59046;2022;1674.4114667478611;116.14285714285714;21
59047;2022;1013.8184677062856;165.0;17
59048;2022;1667.2897159908644;121.0;12
59049;2022;1402.480505913862;94.5;21
59050;2022;918.6600120554552;109.2;10
59051;2022;2358.527196986527;85.77777777777777;210
59052;2022;2547.283023550789;95.83333333333331;154
59053;2022;1717.0747718958278;142.0566037735849;144
59054;2022;3609.431423597292;121.17647058823528;66
59055;2022;1265.0129504239972;101.0;29
59056;2022;3739.334793918482;86.76923076923077;55
59057;2022;1804.5550303356176;93.28571428571428;21
59058;2022;2327.841253987268;102.0;63
59059;2022;1234.5753588808325;124.375;37
59060;2022;1345.0120192307693;96.5;5
59061;2022;2021.779160717314;112.0;39
59062;2022;1232.9166666666667;119.0;9
59063;2022;1143.4780347378437;125.65853658536584;108
59064;2022;1409.6381852451252;208.86666666666667;43
59065;2022;2019.007665646741;104.6923076923077;46
59066;2022;836.0389610389611;119.0;7
59067;2022;3784.3655141195736;110.43055555555556;125
59068;2022;2088.743678726647;88.56043956043956;241
59069;2022;1729.652188217312;104.13333333333334;55
59070;2022;2305.546830311482;115.23076923076924;58
59071;2022;2968.458220632974;180.55555555555557;121
59072;2022;1278.8339137901155;106.0;12
59073;2022;3516.375819434538;105.375;34
59074;2022;1187.249069872931;234.6153846153846;159
59075;2022;1003.4387059135144;143.73333333333332;48
59076;2022;600.6320691949435;129.33333333333334;5
59077;2022;1981.6049928636935;63.66666666666666;46
59078;2022;4742.385659437012;93.44444444444444;36
59079;2022;1424.09052817306;83.80882352941177;240
59080;2022;4093.8651356630103;100.44827586206895;184
59081;2022;1653.9396073858434;125.55555555555556;41
59082;2022;2410.68349951831;201.07692307692307;60
59083;2022;3911.0362552836255;95.3;26
59084;2022;2998.730972713388;548.25;106
59085;2022;1666.118532830867;117.25;10
59086;2022;2721.947557639157;90.94871794871794;118
59087;2022;1643.9936097712578;124.53846153846152;61
59088;2022;3204.0147934945985;157.7906976744186;63
59089;2022;3175.569555997233;181.26470588235293;97
59090;2022;4232.137085179659;160.8719512195122;287
59091;2022;4004.641121414376;95.6153846153846;31
59092;2022;1503.7664452289116;101.78461538461538;149
59093;2022;;;10
59094;2022;6882.773692643051;121.72549019607844;407
59096;2022;3256.795423672137;120.96153846153848;45
59097;2022;1175.9297543911543;89.33333333333333;7
59098;2022;2529.8532087398603;120.73076923076924;147
59099;2022;1208.7863376976238;100.1904761904762;57
59100;2022;2397.178189457601;81.5;20
59101;2022;1433.278614998036;96.57142857142856;45
59102;2022;1249.172047883388;132.0;14
59103;2022;1126.9765819337126;223.72727272727272;40
59104;2022;1306.4405248146022;101.51063829787236;165
59105;2022;4359.353347365871;115.16666666666669;70
59106;2022;4098.1310251591085;110.5909090909091;73
59107;2022;3750.72978159983;68.84924623115577;461
59108;2022;1983.909517859333;99.47619047619048;65
59109;2022;4379.346223318915;208.8;41
59110;2022;2388.5513443102545;227.14285714285717;61
59111;2022;1850.2353724167904;103.1;20
59112;2022;2833.028305577855;106.27950310559008;323
59113;2022;1494.8020997655;107.46666666666668;50
59114;2022;3199.703745967396;135.4;130
59115;2022;3706.305381357648;86.7;29
59116;2022;2181.636552066853;121.07142857142856;39
59117;2022;1736.5801107940476;90.125;61
59118;2022;1371.0971149777383;105.42857142857144;207
59119;2022;1688.0264616629408;118.3846153846154;34
59120;2022;3170.807193646257;99.79310344827586;61
59121;2022;3446.2156031638983;98.0;56
59122;2022;3152.320218302404;162.51367419738406;1711
59123;2022;2452.7211999158576;111.7;76
59124;2022;3493.565738095546;118.82758620689656;103
59125;2022;1518.1343009386542;157.0;29
59126;2022;932.2499048487654;85.47368421052632;92
59127;2022;1773.9414450262134;75.0;26
59128;2022;3874.9723773339297;266.47058823529414;78
59129;2022;3908.915849069996;126.15555555555557;146
59130;2022;1604.770249101908;106.52777777777776;82
59131;2022;9495.7730558262;113.8846153846154;321
59132;2022;1835.23143647153;127.23529411764706;63
59133;2022;2425.047468576088;97.5;24
59134;2022;1623.5285260664489;102.78260869565216;162
59135;2022;3390.1994420323035;255.55737704918036;112
59136;2022;3542.7146330851056;82.85098039215686;468
59137;2022;1349.370240239536;91.0;85
59138;2022;1116.9153230768611;3408.7;53
59139;2022;2931.795674100032;92.48238482384824;747
59140;2022;1015.93811856461;129.8125;39
59141;2022;1209.9889338055195;103.125;24
59142;2022;1385.891242868879;122.25;23
59143;2022;12906.751499429043;471.51141552511416;451
59144;2022;2354.152667089807;103.47619047619048;128
59145;2022;2956.18695238724;115.1;22
59146;2022;4006.3346495316737;101.42;104
59148;2022;1235.9965228386282;131.5;16
59149;2022;1342.8646655371713;130.69565217391303;139
59150;2022;2111.0049672036525;137.375;33
59151;2022;1493.9567433349323;106.0;104
59152;2022;2677.406912302586;152.64397905759162;393
59153;2022;2760.672474842014;84.75333333333333;288
59155;2022;2444.958639065991;107.2953216374269;605
59156;2022;1873.3758163876453;90.70588235294116;61
59157;2022;4134.895854500356;79.14754098360656;138
59158;2022;3393.6861145923467;124.5846153846154;168
59159;2022;3994.588679674724;100.83333333333331;57
59160;2022;1414.5219502933012;124.6103896103896;177
59161;2022;1625.886000285224;126.1;47
59162;2022;1976.8026322992964;115.88888888888889;41
59163;2022;6083.610772139264;89.21884498480243;1273
59164;2022;1919.424483292894;119.0;17
59165;2022;2184.753574045195;107.73469387755102;181
59166;2022;3608.968736343787;105.57894736842104;56
59167;2022;833.5901061981522;1094.0;10
59168;2022;7039.276137534727;93.33064516129032;282
59169;2022;1176.7784552845528;75.5;20
59170;2022;2679.086162467692;288.9512195121951;192
59171;2022;;;1
59172;2022;3103.49518018803;130.58839050131925;790
59173;2022;2878.0658429366126;116.10714285714286;57
59174;2022;1258.3398865805175;125.2;19
59175;2022;633.9995203978727;102.0;17
59176;2022;1229.998182479099;90.2;11
59177;2022;1985.4726068104617;84.8;48
59178;2022;4507.711856253538;133.47076923076924;1963
59179;2022;1631.1625241457268;88.33898305084746;267
59180;2022;2867.035897785223;131.66666666666666;39
59181;2022;2288.0262733720183;71.625;19
59182;2022;1763.334995014955;124.0;12
59183;2022;3457.5425165080774;114.9597423510467;3665
59184;2022;5312.372286599178;42.05;24
59185;2022;1395.3857118994663;116.05882352941175;79
59186;2022;2170.08547008547;117.0;15
59187;2022;2054.794520547945;73.0;6
59188;2022;104.16666666666669;144.0;7
59189;2022;2306.3867159962665;104.95;34
59190;2022;1767.3406806984483;111.1851851851852;93
59191;2022;827.6696311130889;67.33333333333333;34
59192;2022;1481.195320158981;98.66666666666669;30
59193;2022;3325.602132105825;77.09782608695652;168
59194;2022;1395.3743150657988;110.53658536585364;109
59195;2022;3193.108575505402;122.5;18
59196;2022;4239.945979408033;276.5;51
59197;2022;3105.859997028014;134.9318181818182;118
59198;2022;1289.7711268465464;115.8;39
59199;2022;1796.2573120444954;77.4;11
59200;2022;1708.0481382584185;116.8;43
59201;2022;2891.5750915750914;93.0;8
59202;2022;2241.940438771553;102.59493670886076;167
59203;2022;1791.0724809376084;90.35;80
59204;2022;1079.5815603374658;124.71428571428572;68
59205;2022;2568.4197796504213;87.56209150326798;422
59206;2022;1479.9522333865675;106.66666666666669;116
59207;2022;4913.3793981501385;86.975;97
59208;2022;3569.4753086419755;170.0;9
59209;2022;1117.8180325815238;205.11111111111111;39
59210;2022;1982.9846141586725;116.04761904761904;109
59211;2022;1458.300459266533;92.41666666666669;30
59212;2022;2949.309694348336;95.7479674796748;303
59213;2022;1583.67246351088;101.875;37
59214;2022;3158.503652024252;99.125;40
59215;2022;1949.412513506264;131.89473684210526;34
59216;2022;1357.726725539928;121.375;22
59217;2022;3271.341570200538;80.8;16
59218;2022;1318.2905594682986;105.03846153846152;93
59219;2022;1936.2562086389512;115.5;27
59220;2022;2994.2423872604627;81.51644736842105;704
59221;2022;43981.91611027208;68.62352941176471;130
59222;2022;2844.7527150222345;119.75;146
59223;2022;2087.921932111492;1153.1333333333334;55
59224;2022;1454.0405121951555;63.15;132
59225;2022;2765.577911520447;100.43225806451612;398
59226;2022;1526.315695881731;101.74074074074076;81
59227;2022;1963.6934245405848;96.48101265822784;210
59228;2022;1807.9427501042533;90.52380952380952;62
59229;2022;1706.1071346040053;114.73333333333332;54
59230;2022;3993.04583200184;108.22033898305084;305
59231;2022;1683.875581810091;106.08333333333331;28
59232;2022;3056.689549301556;126.9090909090909;25
59233;2022;1089.525586461975;82.66666666666667;23
59234;2022;3002.8667182713066;171.57954545454547;263
59236;2022;772.0754834257059;123.75;27
59237;2022;2261.7209382826127;98.42857142857144;30
59238;2022;2075.42698357129;107.25925925925924;131
59239;2022;3173.765888012485;123.57142857142856;228
59241;2022;979.1810517912744;91.6153846153846;76
59242;2022;1488.457731535867;111.42857142857144;57
59243;2022;1632.877908108768;85.96551724137932;101
59244;2022;5568.954883000159;376.9166666666667;92
59246;2022;1263.2386971282456;120.11111111111111;36
59247;2022;3545.684414950835;80.80645161290323;80
59249;2022;2003.273387302888;134.5267175572519;614
59250;2022;3158.785987239721;108.175;76
59251;2022;1847.9925104388349;196.88888888888889;50
59252;2022;3257.205744579489;102.3157894736842;91
59253;2022;2138.7728078803843;87.125;329
59254;2022;1475.1917807271686;93.85;69
59255;2022;1824.8239782428043;110.28571428571428;29
59256;2022;8165.71187934903;631.4492753623189;151
59257;2022;3900.586883009754;108.6;33
59258;2022;3506.797729090223;101.45283018867924;106
59259;2022;2517.763844812729;105.4;27
59260;2022;3015.05314299408;199.90804597701148;194
59261;2022;1097.8942993314022;89.95454545454545;61
59262;2022;3087.4853494126223;153.02702702702703;95
59263;2022;2125.931330939428;120.38888888888889;65
59264;2022;1554.1296507541588;141.75;71
59265;2022;1863.019707059065;113.0;105
59266;2022;3692.412153452632;134.85714285714286;168
59267;2022;1360.727969348659;105.66666666666669;12
59268;2022;2556.9046772617357;144.15315315315314;253
59269;2022;2001.1196697944893;152.7826086956522;66
59270;2022;1511.0996751137102;147.0;41
59271;2022;1652.8331900819214;184.42207792207796;355
59272;2022;2009.9259974236256;81.61797752808988;152
59273;2022;37591.77244123667;92.09893992932862;531
59274;2022;857.5043744719512;116.38888888888889;70
59275;2022;4283.891466624335;135.44444444444446;52
59276;2022;1900.9960226213288;85.47058823529412;92
59277;2022;5178.408287072056;97.0909090909091;43
59278;2022;82730.9291620739;103.26136363636364;243
59279;2022;3384.3347936668924;99.75184275184276;1021
59280;2022;1774.0457398250817;97.44444444444444;28
59281;2022;2694.4694743464192;98.77272727272728;54
59282;2022;2879.0898709781686;101.5;15
59283;2022;1704.0912650255686;100.9;43
59284;2022;2552.603854804259;105.96;230
59285;2022;1317.5918226638114;98.05882352941175;85
59286;2022;3451.338498860041;111.84642857142858;689
59287;2022;1275.7575757575758;101.75;19
59288;2022;1341.4410871326616;128.85454545454544;141
59289;2022;1211.279081989831;96.25806451612904;106
59290;2022;1577.8868804761846;109.28571428571428;21
59291;2022;1833.5187360710192;134.07359307359306;414
59292;2022;1586.923908433355;91.42424242424242;91
59293;2022;1806.443311960168;114.59375;81
59294;2022;1552.9988567635364;148.0;28
59295;2022;3649.708255652726;114.99287410926364;755
59296;2022;1907.474226804124;82.5;16
59297;2022;2511.3287567186294;98.07142857142856;96
59299;2022;3955.884634930524;261.636690647482;496
59300;2022;963.665619991922;93.33333333333331;49
59301;2022;1893.9451972916409;110.23529411764706;164
59302;2022;3235.2081982141704;133.0188679245283;116
59303;2022;3254.075284650567;102.1304347826087;45
59304;2022;3520.734530458021;121.0;4
59305;2022;2141.9029848589626;110.96774193548389;68
59306;2022;1536.348811041411;119.0;23
59307;2022;2153.6049139356064;157.125;43
59308;2022;2468.1357780093717;135.96;56
59309;2022;1747.0791958796813;99.36065573770492;151
59310;2022;2033.9891812621445;115.5;44
59311;2022;1093.3542927042058;91.33333333333331;47
59312;2022;1299.9699243908944;97.42105263157896;92
59313;2022;1573.54057702759;106.25;81
59314;2022;1666.3135965909985;93.97777777777776;111
59315;2022;1242.316663657811;119.0;41
59316;2022;3166.466245016057;97.33333333333331;117
59317;2022;3793.359038997184;106.41714285714286;331
59318;2022;1880.3579310164257;389.2692307692308;48
59319;2022;2267.4523290296115;126.32142857142856;72
59320;2022;2442.4827356266464;145.0;144
59321;2022;1579.5087474384477;106.54545454545456;82
59322;2022;1678.45977263189;105.98360655737704;163
59323;2022;2589.079833063335;112.96969696969695;75
59324;2022;3171.732727824409;134.17098445595855;451
59325;2022;1765.8951178223697;126.14285714285714;76
59326;2022;2021.283931034605;103.64285714285714;41
59327;2022;1693.0553839410552;98.33962264150944;137
59328;2022;5692.593620321873;108.70167427701676;1370
59329;2022;2346.685704588632;103.1875;261
59330;2022;4590.745935896635;136.38888888888889;129
59331;2022;1716.7986437671764;88.0375;241
59332;2022;3446.3262295890795;67.6140350877193;119
59333;2022;1445.7831325301204;83.0;1
59334;2022;1844.487907042381;107.71428571428572;58
59335;2022;2906.2578889341494;113.3720930232558;146
59336;2022;1220.4962667965983;103.0;79
59337;2022;1795.7531777195284;89.75;31
59338;2022;2283.437563369894;120.53333333333332;42
59339;2022;2880.960423488163;176.91275167785236;261
59340;2022;2656.566938818166;103.8974358974359;173
59341;2022;1603.3057256744837;121.1818181818182;44
59342;2022;2613.9453996441216;69.4;16
59343;2022;6427.396732281332;225.51048951048952;325
59344;2022;1605.812716051337;80.28205128205128;83
59345;2022;2535.4228069685496;136.6153846153846;136
59346;2022;5192.291245074273;343.40579710144925;232
59347;2022;2258.010510879707;85.6;48
59348;2022;1636.486408424207;100.54545454545456;53
59349;2022;1429.0794794022445;95.46153846153848;105
59350;2022;31732.763699907915;70.91652421652422;12990
59351;2022;1544.1165174030084;98.92857142857144;31
59352;2022;3635.2854632282574;157.81914893617022;520
59353;2022;1539.45186461138;171.0;16
59354;2022;2093.109636884633;108.75;35
59356;2022;3971.1583129434384;112.90625;83
59357;2022;1553.6249703300589;267.1707317073171;122
59358;2022;2804.9156501204807;100.05;86
59359;2022;1845.6163660446316;310.8082191780822;201
59360;2022;10380.544487067924;87.76666666666667;1439
59361;2022;1276.363610434095;131.97674418604652;100
59363;2022;1489.9965383250426;102.21052631578948;94
59364;2022;3145.3613797230114;113.47368421052632;39
59365;2022;1908.8556077777896;89.84269662921348;178
59366;2022;1758.3264545230627;157.76923076923077;32
59367;2022;3015.9720972430373;120.8212927756654;494
59368;2022;7866.317929441983;79.78052126200275;1775
59369;2022;2647.5147830544765;89.85333333333334;231
59370;2022;1901.2689048501252;154.65217391304347;41
59371;2022;3355.893098385201;166.58823529411765;22
59372;2022;1459.1444112393858;101.5;42
59374;2022;2120.2167680166035;108.66666666666669;29
59375;2022;2617.1120247652643;106.66666666666669;212
59377;2022;1733.23499447648;147.17241379310346;112
59378;2022;18289.492947560604;112.99900793650794;2193
59379;2022;1566.1020656021562;106.57142857142856;26
59381;2022;1407.0987196372694;104.5;49
59382;2022;1778.4102264627704;134.93939393939394;128
59383;2022;3110.274614543732;87.60633484162896;449
59384;2022;1659.4002115480894;197.59259259259255;136
59385;2022;1988.940901197191;228.05882352941177;167
59386;2022;7261.400338166714;102.38636363636364;1219
59387;2022;1624.2341584877977;98.8;58
59388;2022;2341.995305453237;143.8095238095238;49
59389;2022;1938.944183330912;90.15384615384616;101
59390;2022;1503.0505409728462;128.0;88
59391;2022;4001.977172117592;94.28571428571428;13
59392;2022;4413.123547857143;140.77487765089722;1309
59393;2022;2497.6470367206985;101.375;58
59394;2022;947.768469607438;85.2;42
59395;2022;673.5801822892054;114.0;22
59396;2022;1890.0207337100076;123.83333333333331;35
59397;2022;1669.8067068407568;95.23529411764706;66
59398;2022;4165.127079697938;172.2127659574468;137
59399;2022;1924.4279451256875;128.57142857142858;21
59400;2022;3782.708876023872;111.68446601941748;548
59401;2022;2334.6876752938665;106.88235294117646;65
59402;2022;1957.7207975205156;116.5;37
59403;2022;2055.472996274324;102.22222222222224;20
59405;2022;910.0520957666556;81.8;26
59406;2022;1512.81562225364;97.6;34
59407;2022;1892.728367298064;129.7;45
59408;2022;2300.0609379085763;114.47058823529412;128
59409;2022;1462.8295618840818;106.2;71
59410;2022;1886.541919754906;80.53321678321679;1121
59411;2022;2627.439260317965;154.34375;148
59412;2022;953.2588052213118;72.0;17
59413;2022;1731.0657614516374;107.83333333333331;49
59414;2022;2274.998438106807;138.7906976744186;153
59415;2022;5396.36269005848;57.4;15
59416;2022;2514.9585635450608;132.61702127659575;142
59418;2022;1577.4117874738529;96.89655172413794;69
59419;2022;4676.457960829508;91.74418604651164;125
59420;2022;2760.8695652173915;69.0;14
59421;2022;13477.92056381744;98.1943661971831;663
59422;2022;1637.4028417048462;92.4;55
59423;2022;2359.4436307084547;127.6153846153846;29
59424;2022;1405.0238323155688;245.45454545454547;71
59425;2022;1705.9357484620643;118.2;16
59426;2022;3107.904537537192;226.671875;392
59427;2022;2728.2036939141926;94.0;37
59428;2022;1261.35922186222;124.77049180327867;121
59429;2022;1433.2192005750994;91.77551020408164;142
59430;2022;1129.6419119844436;117.36363636363636;85
59431;2022;5651.943788642718;178.2;411
59432;2022;1890.4829311646852;82.18181818181819;39
59433;2022;1745.637098105653;107.78571428571428;49
59434;2022;1946.4003175149116;130.44827586206895;99
59435;2022;2606.2101856878967;108.92307692307692;169
59436;2022;1720.0234426796685;259.0740740740741;91
59437;2022;5665.24948582357;918.4736842105264;26
59438;2022;969.6252187877805;303.3333333333333;52
59439;2022;873.5269360269361;147.66666666666666;27
59440;2022;1271.0747941283964;97.64285714285714;130
59441;2022;2030.366557387704;133.25;48
59442;2022;1317.8176751844464;98.33333333333331;15
59443;2022;1919.8157118455283;121.0;17
59444;2022;2105.8202442867087;113.1;32
59445;2022;1657.943897585706;107.0625;57
59446;2022;1829.41559441947;119.0;24
59447;2022;1670.240369197431;101.84782608695652;354
59448;2022;1700.0494969034646;85.27272727272727;24
59449;2022;3792.945344395601;99.72571428571428;406
59450;2022;1534.1881394550048;95.2;103
59451;2022;1640.6671277306573;152.71428571428572;21
59452;2022;2366.350480207691;96.7;281
59453;2022;1843.285760916304;104.6153846153846;22
59454;2022;1897.511517809452;97.93333333333334;23
59455;2022;1743.1664947741212;95.8;87
59456;2022;1902.393313394444;130.94736842105263;199
59457;2022;3944.800108305448;88.94444444444444;324
59458;2022;3012.272464974636;107.95238095238096;62
59459;2022;1629.150052449454;221.58;130
59461;2022;1060.6060606060605;66.0;6
59462;2022;2820.7681360307247;111.32467532467533;182
59463;2022;1940.3484302377965;85.83333333333333;74
59464;2022;1283.8821670821526;157.7111111111111;191
59465;2022;1591.1465881642514;80.83333333333333;27
59466;2022;3543.664190860199;102.40298507462688;151
59467;2022;1311.2700424544346;93.9795918367347;119
59468;2022;1735.607925425454;101.125;26
59469;2022;2389.136238000082;112.8;16
59470;2022;2888.97021586064;198.74285714285716;73
59471;2022;2047.0267077857843;101.90625;85
59472;2022;1425.2361606306742;106.8;83
59473;2022;2098.946178367559;93.75;14
59474;2022;1259.949172211812;101.82352941176472;86
59475;2022;5983.093011371563;1485.2926829268292;104
59476;2022;1243.8827694510492;693.7297297297297;94
59477;2022;2330.1017096172777;104.84126984126983;94
59478;2022;2278.4923242153195;114.03571428571428;61
59479;2022;1792.43290614262;123.0;464
59480;2022;2030.1422537639787;134.9090909090909;29
59481;2022;2299.9430502506875;95.27358490566036;262
59482;2022;3392.3918020164024;188.69642857142856;207
59483;2022;1920.580635354917;111.0;11
59484;2022;1397.3367230522165;107.55263157894736;161
59485;2022;1542.0190999839135;81.19354838709677;117
59486;2022;2595.120787252893;103.20588235294116;116
59487;2022;3292.596443900873;143.07142857142858;30
59488;2022;3150.55352104344;165.975;131
59489;2022;3630.443992328418;96.30357142857144;134
59490;2022;2436.72847985348;105.5;8
59491;2022;2865.948404901663;153.41379310344828;437
59492;2022;1369.4554330170115;87.0;26
59493;2022;2076.9632200435176;117.4;21
59494;2022;;;1
59495;2022;1859.9505694326028;100.74509803921568;104
59496;2022;1069.1553869291768;113.66666666666669;31
59497;2022;2876.8664035362613;93.52941176470588;104
59498;2022;1108.4305590345812;87.25;25
59499;2022;2442.0841017152998;154.55172413793105;67
59500;2022;1176.8730138739063;136.2;22
59501;2022;1932.2900901984856;119.46428571428572;116
59502;2022;1874.4749425258624;70.83333333333333;77
59503;2022;1486.1456777833084;92.66666666666669;12
59504;2022;1530.8733901158078;99.48936170212764;97
59505;2022;2412.914552086527;115.5;45
59506;2022;1745.2350608983602;100.125;34
59507;2022;3586.551746107016;76.51881720430107;762
59508;2022;10572.432095482422;162.46458923512748;688
59509;2022;2086.682002177683;144.33333333333334;259
59511;2022;2697.8837445422964;115.0;180
59512;2022;15705.00024488373;96.851324828263;3500
59513;2022;2072.212621607783;85.5;17
59514;2022;1499.4296497002135;111.21176470588236;208
59515;2022;1719.1877837318036;146.33333333333334;32
59516;2022;2146.1632234650237;148.76923076923077;29
59517;2022;1883.9503085348035;84.8;45
59518;2022;1596.383119752541;82.4;14
59519;2022;2619.76236637106;119.35;80
59520;2022;1777.4676838960809;102.8148148148148;69
59521;2022;1012.6103294853295;77.5;19
59522;2022;3443.421525010121;114.38235294117646;72
59523;2022;3451.047725004102;400.8780487804878;163
59524;2022;2584.2994338652325;101.83168316831684;328
59525;2022;2069.9663685084583;105.265625;235
59526;2022;3075.416010718055;93.70642201834862;745
59527;2022;4287.52704449254;82.68716577540107;1016
59528;2022;1424.9840748809129;97.33333333333331;66
59529;2022;1642.8641831469522;146.71428571428572;56
59530;2022;2011.197721204441;82.0;23
59531;2022;570.0657367324034;79.0;7
59532;2022;2445.631720430107;137.0;3
59533;2022;1191.5953746621003;97.1875;73
59534;2022;1357.0475759144356;87.61538461538461;48
